,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,exists
1695,PG24440,Surgical Anatomy,"Maclise, Joseph",,,['en'],409,"{'Surgery -- Atlases', 'Surgery, Operative -- Atlases', 'Anatomy, Surgical and topographical -- Atlases'}",,False
1696,PG46675,"Oliver Twist; or, The Parish Boy's Progress. Illustrated","Dickens, Charles",1812.0,1870.0,['en'],409,"{'Bildungsromans', 'Boys -- Fiction', 'Kidnapping victims -- Fiction', 'London (England) -- Fiction', 'Orphans -- Fiction', 'Criminals -- Fiction'}",,False
1697,PG1329,A Voyage to Arcturus,"Lindsay, David",1876.0,1945.0,['en'],408,"{'Psychological fiction', 'Quests (Expeditions) -- Fiction', 'Life on other planets -- Fiction', 'Science fiction'}",,False
1698,PG12058,The Mahabharata of Krishna-Dwaipayana Vyasa Translated into English Prose: Virata Parva,,,,['en'],408,"{'Epic literature, Sanskrit'}",,False
1699,PG968,Martin Chuzzlewit,"Dickens, Charles",1812.0,1870.0,['en'],408,"{'Bildungsromans', 'Satire', 'United States -- Description and travel -- Fiction', 'British -- United States -- Fiction', 'Avarice -- Fiction', 'England -- Fiction', 'Black humor', 'Grandfathers -- Fiction', 'Young men -- Fiction', 'Adventure stories'}",,False
1700,PG17090,Random Reminiscences of Men and Events,"Rockefeller, John D. (John Davison)",1839.0,1937.0,['en'],408,"{'Rockefeller, John D. (John Davison), 1839-1937', 'Standard Oil Company', 'Capitalists and financiers -- United States', 'Charity'}",,False
1701,PG731,History of the Decline and Fall of the Roman Empire — Volume 1,"Gibbon, Edward",1737.0,1794.0,['en'],408,"{'Byzantine Empire -- History -- To 527', 'Rome -- History -- Empire, 30 B.C.-476 A.D.'}",,False
1702,PG71744,A long way from home,"McKay, Claude",1890.0,1948.0,['en'],407,"{'McKay, Claude, 1890-1948', 'African American authors -- Biography', 'Authors, Jamaican -- 20th century -- Biography', 'Authors, American -- 20th century -- Biography', 'Jamaican Americans -- Biography', 'Jamaican Americans -- Intellectual life'}",,False
1703,PG46036,The Sidereal Messenger of Galileo Galilei: and a Part of the Preface to Kepler's Dioptrics Containing the Original Account of Galileo's Astronomical Discoveries,"Galilei, Galileo",1564.0,1642.0,['en'],407,"{'Astronomy -- Early works to 1800', 'Jupiter (Planet) -- Satellites'}",,False
1704,PG44035,Systematic Theology (Volume 1 of 3),"Strong, Augustus Hopkins",1836.0,1921.0,['en'],407,"{'Theology, Doctrinal', 'Baptists -- Doctrines'}",,False
1705,PG40615,A History of the Reformation (Vol. 1 of 2),"Lindsay, Thomas M. (Thomas Martin)",1843.0,1914.0,['en'],407,"{'Reformation', 'Counter-Reformation', 'Socinianism', 'Anabaptists'}",,False
1706,PG3490,The Admirable Crichton,"Barrie, J. M. (James Matthew)",1860.0,1937.0,['en'],407,"{'Manners and customs -- Drama', 'Shipwrecks -- Drama'}",,False
1707,PG12851,Folk Tales from the Russian,"De Blumenthal, Kalamatiano",,,['en'],407,"{'Folklore -- Russia', 'Tales -- Russia'}",,False
1708,PG4047,The Leavenworth Case,"Green, Anna Katharine",1846.0,1935.0,['en'],406,"{'Police -- New York (State) -- New York -- Fiction', 'Sisters -- Fiction', 'Detective and mystery stories', 'Merchants -- Crimes against -- Fiction', 'Lawyers -- United States -- Fiction', 'Murder -- Investigation -- Fiction', 'Inheritance and succession -- Fiction'}",,False
1709,PG54162,The New English Canaan of Thomas Morton with Introductory Matter and Notes,"Morton, Thomas",1575.0,1646.0,['en'],406,"{'Indians of North America -- Massachusetts -- History -- 17th century', 'Morton, Thomas, 1575-1646 -- Travel -- New England', 'Massachusetts -- History -- Colonial period, ca. 1600-1775', 'Massachusetts -- Description and travel -- Early works to 1800', 'New England -- Description and travel -- Early works to 1800', 'New England -- History -- Colonial period, ca. 1600-1775', 'Indians of North America -- New England -- History -- 17th century'}",,False
1710,PG71666,You can't scare me!,"Farrell, Henry",1920.0,2006.0,['en'],406,"{'Subconsciousness -- Fiction', 'Science fiction', 'Fantasy fiction'}",,False
1711,PG1493,The Legends of the Jews — Volume 1,"Ginzberg, Louis",1873.0,1953.0,['en'],406,"{'Bible. Old Testament -- Legends', 'Aggada -- Translations into English', 'Jewish legends', 'Midrash -- Translations into English'}",,False
1712,PG68775,The Crucible,"Luther, Mark Lee",1872.0,1951.0,"['en', 'es']",406,"{'Young women -- Fiction', 'Social classes -- Fiction', 'Reformatories -- Fiction', 'Love stories'}",,False
1713,PG965,The black tulip,"Dumas, Alexandre",1802.0,1870.0,['en'],406,"{'Tulip Mania, 1634-1637 -- Fiction', 'Netherlands -- History -- 1648-1714 -- Fiction', 'Witt, Johan de, 1625-1672 -- Fiction'}",,False
1714,PG1685,The Mystery of the Yellow Room,"Leroux, Gaston",1868.0,1927.0,['en'],406,"{'Detective and mystery stories', 'Reporters and reporting -- Fiction', 'Rouletabille, Joseph (Fictitious character) -- Fiction'}",,False
1715,PG19068,Household Stories by the Brothers Grimm,"Grimm, Jacob",1785.0,1863.0,['en'],406,{'Fairy tales -- Germany'},,False
1716,PG14664,Things To Make,"Williams, Archibald",1871.0,1934.0,['en'],406,"{'Do-it-yourself work', 'Industrial arts'}",,False
1717,PG59432,Plays,"Glaspell, Susan",1876.0,1948.0,['en'],406,{'American drama'},,False
1718,PG2849,Against Apion,"Josephus, Flavius",37.0,,['en'],405,{'Judaism -- Apologetic works'},,False
1719,PG14420,The Exemplary Novels of Cervantes,"Cervantes Saavedra, Miguel de",1547.0,1616.0,['en'],405,{'Spanish fiction -- Translations into English'},,False
1720,PG38562,The Big Book of Nursery Rhymes,,,,['en'],405,"{""Children's poetry"", 'Nursery rhymes'}",,False
1721,PG70432,Clouds of witness,"Sayers, Dorothy L. (Dorothy Leigh)",1893.0,1957.0,['en'],404,"{'Detective and mystery stories', 'Private investigators -- England -- Fiction', 'Wimsey, Peter, Lord (Fictitious character), 1890- -- Fiction', 'England -- Fiction'}",,False
1722,PG23053,Night of the Living Dead,"Romero, George A.",,,['en'],404,"{'Zombie films', 'Dead -- Drama', 'Cannibalism -- Drama', 'Radiation -- Drama', 'Horror films'}",,False
1723,PG16256,"The Psychology of Management: The Function of the Mind in Determining, Teaching and Installing Methods of Least Waste","Gilbreth, Lillian Moller",1878.0,1972.0,['en'],404,"{'Industrial efficiency', 'Industrial management', 'Psychology, Industrial'}",,False
1724,PG38956,"Argentine Ornithology, Volume 1 (of 2): A descriptive catalogue of the birds of the Argentine Republic.","Hudson, W. H. (William Henry)",1841.0,1922.0,['en'],404,{'Birds -- Argentina'},,False
1725,PG36462,King Arthur and the Knights of the Round Table,"Malory, Thomas, Sir",,1471.0,['en'],404,{'Arthurian romances'},,False
1726,PG7787,A Complete Grammar of Esperanto,"Reed, Ivy Kellerman",1877.0,1968.0,"['en', 'eo']",404,{'Esperanto -- Grammar'},,False
1727,PG2276,The Private Memoirs and Confessions of a Justified Sinner,"Hogg, James",1770.0,1835.0,['en'],403,"{'Psychological fiction', 'Scotland -- Fiction', 'Murderers -- Fiction'}",,False
1728,PG432,The Ambassadors,"James, Henry",1843.0,1916.0,['en'],403,"{'Psychological fiction', 'Americans -- France -- Fiction', 'Man-woman relationships -- Fiction', 'Paris (France) -- Fiction', 'Young men -- Fiction'}",,False
1729,PG5670,Jacob's Room,"Woolf, Virginia",1882.0,1941.0,['en'],403,"{'Psychological fiction', 'Experimental fiction', 'England -- Fiction', 'Young men -- Fiction', 'World War, 1914-1918 -- England -- Fiction'}",,False
1730,PG6435,The Principles of Scientific Management,"Taylor, Frederick Winslow",1856.0,1915.0,['en'],403,"{'Industrial management', 'Industrial engineering', 'Management'}",,False
1731,PG17289,The Dance (by An Antiquary): Historic Illustrations of Dancing from 3300 B.C. to 1911 A.D.,Anonymous,,,['en'],403,{'Dance -- History'},,False
1732,PG34200,Story Lessons on Character-Building (Morals) and Manners,"Bates, Loïs",,,['en'],402,"{'Moral education', 'Character', 'Etiquette'}",,False
1733,PG54984,"A serious proposal to the Ladies, for the advancement of their true and greatest interest (In Two Parts)","Astell, Mary",1666.0,1731.0,['en'],402,"{""Women's rights -- Great Britain -- History -- 18th century -- Sources"", 'Feminism -- Great Britain -- History -- 18th century -- Sources'}",,False
1734,PG44886,"The Geography of Strabo, Volume 3 (of 3): Literally Translated, with Notes",Strabo,,,['en'],402,{'Geography -- Early works to 1800'},,False
1735,PG30755,"The Stones of Venice, Volume 2 (of 3),","Ruskin, John",1819.0,1900.0,['en'],402,{'Architecture -- Italy -- Venice'},,False
1736,PG1972,History of the Britons (Historia Brittonum),"Nennius, active 796",,,['en'],402,"{'Britons', 'Great Britain -- History -- Roman period, 55 B.C.-449 A.D.'}",,False
1737,PG70083,The tower treasure,"Dixon, Franklin W.",,,['en'],401,"{'Brothers -- Juvenile fiction', 'Hardy Boys (Fictitious characters) -- Juvenile fiction', 'Mystery and detective stories'}",,False
1738,PG3283,The Upanishads,,,,['en'],401,"{'Religion', 'Sanskrit literature -- Translations into English', 'Mysticism -- Hinduism'}",,False
1739,PG12219,"Ancient Nahuatl Poetry, Containing the Nahuatl Text of XXVII Ancient Mexican Poems: Brinton's Library of Aboriginal American Literature Number VII.","Brinton, Daniel G. (Daniel Garrison)",1837.0,1899.0,"['en', 'nah']",401,"{'Nahuatl poetry', 'Nahuatl language -- Readers'}",,False
1740,PG36664,Goops and How to Be Them,"Burgess, Gelett",1866.0,1951.0,['en'],401,"{'Etiquette for children and teenagers', 'Etiquette -- Juvenile poetry', 'Etiquette'}",,False
1741,PG37881,The Golden Fleece and The Heroes Who Lived Before Achilles,"Colum, Padraic",1881.0,1972.0,['en'],401,"{'Argonauts (Greek mythology) -- Juvenile literature', 'Mythology, Greek -- Juvenile literature'}",,False
1742,PG64977,"The Protocols and World Revolution: Including a Translation and Analysis of the ""Protocols of the Meetings of the Zionist Men of Wisdom""","Nilus, Sergiei",1862.0,1930.0,['en'],401,"{'Antisemitic literature', 'Judaism -- Controversial literature', 'Communism', 'Hoaxes', 'Antisemitism -- Sources', 'Literary forgeries and mystifications'}",,False
1743,PG11052,The Custom of the Country,"Wharton, Edith",1862.0,1937.0,['en'],400,"{'Satire', 'Americans -- France -- Fiction', 'New York (N.Y.) -- Fiction', 'Domestic fiction', 'Upper class -- Fiction', 'Divorced women -- Fiction', 'Paris (France) -- Fiction', 'Remarried people -- Fiction'}",,False
1744,PG42112,The Yellowstone National Park: Historical and Descriptive,"Chittenden, Hiram Martin",1858.0,1917.0,['en'],400,{'Yellowstone National Park'},,False
1745,PG4070,The Master Builder,"Ibsen, Henrik",1828.0,1906.0,['en'],400,"{'Architects -- Drama', 'Norwegian drama -- Translations into English'}",,False
1746,PG28932,Eskimo Folk-Tales,,,,['en'],400,"{'Folklore -- Greenland', 'Eskimos -- Folklore'}",,False
1747,PG1129,The Tragedy of Macbeth,"Shakespeare, William",1564.0,1616.0,['en'],400,"{'Scotland -- Kings and rulers -- Drama', 'Regicides -- Drama', 'Tragedies', 'Macbeth, King of Scotland, active 11th century -- Drama'}",,False
1748,PG57168,"The Land Beyond the Forest: Facts, Figures, and Fancies from Transylvania","Gerard, E. (Emily)",1849.0,1905.0,['en'],399,{'Transylvania (Romania) -- Description and travel'},,False
1749,PG45988,"Novum Organum; Or, True Suggestions for the Interpretation of Nature","Bacon, Francis",1561.0,1626.0,['en'],399,"{'Induction (Logic) -- Early works to 1800', 'Science -- Methodology -- Early works to 1800'}",,False
1750,PG25512,The Fables of Phædrus: Literally translated into English prose with notes,Phaedrus,,,['en'],399,"{'Fables, Latin -- Translations into English'}",,False
1751,PG232,The Georgics,Virgil,-70.0,-19.0,['en'],398,"{'Agriculture -- Poetry', 'Didactic poetry, Latin -- Translations into English'}",,False
1752,PG5219,The Satyricon — Volume 02: Dinner of Trimalchio,Petronius Arbiter,20.0,66.0,['en'],398,"{'Rome -- Fiction', 'Satire, Latin -- Translations into English'}",,False
1753,PG41707,The Development of Metaphysics in Persia: A Contribution to the History of Muslim Philosophy,"Iqbal, Muhammad, Sir",1877.0,1938.0,['en'],398,"{'Islamic philosophy', 'Islamic philosophy -- Iran', 'Philosophy, Iranian'}",,False
1754,PG38141,John Dewey's logical theory,"Howard, Delton Thomas",1883.0,,['en'],397,"{'Dewey, John, 1859-1952', 'Logic'}",,False
1755,PG19993,"Childhood's Favorites and Fairy Stories: The Young Folks Treasury, Volume 1",,,,['en'],397,"{'Nursery rhymes', 'Fables', ""Children's poetry"", 'Fairy tales', ""Children's stories""}",,False
1756,PG3533,Sunshine Sketches of a Little Town,"Leacock, Stephen",1869.0,1944.0,['en'],397,"{'City and town life -- Fiction', 'Canada -- Social life and customs -- Fiction'}",,False
1757,PG640,The Yellow Fairy Book,"Lang, Andrew",1844.0,1912.0,['en'],397,"{'Folklore', 'Fairy tales'}",,False
1758,PG2825,Undine,"La Motte-Fouqué, Friedrich Heinrich Karl, Freiherr de",1777.0,1843.0,['en'],397,"{'Love stories', 'Romances -- Translations into English', 'Knights and knighthood -- Fiction', 'Water spirits -- Fiction', 'Fantasy fiction', 'Fairy tales -- Germany'}",,False
1759,PG53720,On Love,Stendhal,1783.0,1842.0,['en'],397,{'Love'},,False
1760,PG25016,The House of Souls,"Machen, Arthur",1863.0,1947.0,['en'],396,"{'Horror tales, English', 'Supernatural -- Fiction'}",,False
1761,PG39716,Nathaniel Hawthorne,"Hawthorne, Nathaniel",1804.0,1864.0,['en'],396,"{'American fiction -- 19th century', 'Short stories, American'}",,False
1762,PG1270,In Defense of Women,"Mencken, H. L. (Henry Louis)",1880.0,1956.0,['en'],396,"{'Sexism', 'Women -- Social and moral questions', 'Women -- Social conditions'}",,False
1763,PG11866,"The Life and Most Surprising Adventures of Robinson Crusoe, of York, Mariner (1801)","Defoe, Daniel",,1731.0,['en'],396,"{'Adventure stories', 'Castaways -- Fiction', 'Islands -- Fiction', 'Atlantic Ocean -- Fiction', 'Crusoe, Robinson (Fictitious character) -- Fiction', 'Shipwreck survival -- Fiction'}",,False
1764,PG30132,The Canon of the Bible,"Davidson, Samuel",1806.0,1898.0,['en'],396,{'Bible -- Canon'},,False
1765,PG262,The Collected Poems of Rupert Brooke,"Brooke, Rupert",1887.0,1915.0,['en'],395,"{'English poetry', 'Poets, English -- 20th century -- Biography', 'Brooke, Rupert, 1887-1915'}",,False
1766,PG21291,Pushing to the Front,"Marden, Orison Swett",1848.0,1924.0,['en'],394,{'Success'},,False
1767,PG1488,"The True Story of Christopher Columbus, Called the Great Admiral","Brooks, Elbridge S. (Elbridge Streeter)",1846.0,1902.0,['en'],394,"{'Columbus, Christopher -- Juvenile literature', 'Explorers -- Juvenile literature'}",,False
1768,PG468,Manon Lescaut,"Prévost, abbé",1697.0,1763.0,['en'],394,"{'Man-woman relationships -- Fiction', 'Lescaut, Manon, 1689-1721 -- Fiction', 'Adventure stories'}",,False
1769,PG1142,Typhoon,"Conrad, Joseph",1857.0,1924.0,['en'],394,"{'Typhoons -- Fiction', 'Ship captains -- Fiction', 'Adventure stories', 'Sea stories'}",,False
1770,PG68377,Let's Get Together,"Asimov, Isaac",1920.0,1992.0,['en'],394,"{'Weapons -- Fiction', 'Robots -- Fiction', 'Short stories', 'Science fiction', 'Cold War -- Fiction'}",,False
1771,PG21200,"The Letters of Cicero, Volume 1: The Whole Extant Correspodence in Chronological Order","Cicero, Marcus Tullius",-106.0,-43.0,['en'],394,"{'Statesmen -- Rome -- Correspondence', 'Cicero, Marcus Tullius -- Correspondence', 'Authors, Latin -- Correspondence'}",,False
1772,PG11962,A Mind That Found Itself: An Autobiography,"Beers, Clifford Whittingham",1876.0,1943.0,['en'],394,"{'Psychiatric hospital care -- United States -- History', 'Autobiographies', 'Beers, Clifford Whittingham, 1876-1943', 'Mentally ill -- United States -- Biography'}",,False
1773,PG10135,"The Great English Short-Story Writers, Volume 1",,,,['en'],394,{'Short stories'},,False
1774,PG23625,The Magic Pudding,"Lindsay, Norman",1879.0,1969.0,['en'],394,"{'Animals -- Juvenile fiction', 'Humorous stories', 'Australia -- Juvenile fiction', 'Puddings -- Juvenile fiction', 'Fantasy literature'}",,False
1775,PG49315,Ourika,"Duras, Claire de Durfort, duchesse de",1777.0,1828.0,['en'],393,"{'Women, Black -- Fiction', 'Race relations -- Fiction', 'France -- Fiction', 'Africans -- France -- Fiction'}",,False
1776,PG33022,Villani's Chronicle: Being Selections from the First Nine Books of the Croniche Fiorentine of Giovanni Villani,"Villani, Giovanni",,1348.0,['en'],393,{'Florence (Italy) -- History'},,False
1777,PG21970,The Scarlet Plague,"London, Jack",1876.0,1916.0,['en'],393,"{'End of the world -- Fiction', 'Regression (Civilization) -- Fiction', 'Epidemics -- Fiction', 'Science fiction'}",,False
1778,PG8914,"England, My England","Lawrence, D. H. (David Herbert)",1885.0,1930.0,['en'],392,"{'England -- Social life and customs -- 20th century -- Fiction', 'Short stories, English'}",,False
1779,PG59828,"The String of Pearls; Or, The Barber of Fleet Street. A Domestic Romance.","Prest, Thomas Peckett",1810.0,1859.0,['en'],392,"{'Horror tales', 'Mystery fiction', 'London (England) -- Social life and customs -- 18th century -- Fiction', 'Revenge -- Fiction', 'Missing persons -- Fiction', 'Murder -- Fiction', 'Historical fiction', 'Young women -- Fiction', 'Barbers -- Fiction', 'Todd, Sweeney (Legendary character) -- Fiction', 'Bakers -- Fiction', 'Suspense fiction', 'Cannibalism -- Fiction', 'Fleet Street (London, England) -- Fiction'}",,False
